EPIC ID,campaign,RA (J2000) [deg],Dec (J2000) [deg],magnitude
220533185,8,13.8782850,7.5091250,15.232
220214084,8,16.4254950,0.4983140,15.233
220639371,8,19.5258300,9.9224260,15.234
220534635,8,11.2196700,7.5430610,15.235
220728643,8,16.0720350,12.3292200,15.235
220475353,8,23.4516450,6.2055740,15.236
220614040,8,16.8852000,9.3360660,15.236
220179724,8,16.6330800,-0.7991620,15.237
220287416,8,10.5190050,2.3685710,15.238
220314359,8,14.7491100,2.9400380,15.238
220345931,8,9.9683400,3.6114170,15.238
220561186,8,9.8442000,8.1546940,15.238
220157239,8,17.8236000,-1.6338970,15.240
220228314,8,22.1023650,0.9984260,15.240
220357724,8,10.8781200,3.8564670,15.240
220685912,8,15.0166950,11.0845250,15.240
220450494,8,22.0418250,5.6925050,15.241
220574831,8,12.8130300,8.4805930,15.241
220656438,8,20.3941500,10.3394000,15.241
220413077,8,16.2980100,4.9705450,15.242
220446483,8,11.3879850,5.6120940,15.242
220487338,8,11.4102150,6.4799330,15.242
220691733,8,13.2125700,11.2454590,15.242
220180451,8,13.1497650,-0.7713900,15.243
220410294,8,9.3407250,4.9155500,15.243
220696961,8,19.1589900,11.3888650,15.243
220430052,8,17.1626100,5.2971900,15.244
220538731,8,18.4752750,7.6375590,15.244
220669259,8,13.3563450,10.6547540,15.245
220309314,8,10.1382150,2.8379260,15.246
220373326,8,15.8031750,4.1725110,15.246
220448267,8,13.3899000,5.6467720,15.246
220691197,8,16.7686800,11.2303860,15.246
220291222,8,12.2589900,2.4496010,15.247
220383567,8,13.8794700,4.3853880,15.247
220295395,8,18.3881700,2.5354790,15.248
220472556,8,12.2798250,6.1432660,15.249
220492494,8,23.6907150,6.5933170,15.249
220489689,8,11.6377800,6.5316110,15.250
220532437,8,13.6879650,7.4903770,15.250
220338610,8,14.2147350,3.4535810,15.251
220448525,8,17.0375400,5.6522610,15.251
220688121,8,19.3985850,11.1436440,15.251
220202463,8,15.1341600,0.0850710,15.252
220292828,8,13.8795450,2.4824300,15.252
220229690,8,17.0176800,1.0431940,15.253
220296316,8,20.5077450,2.5533200,15.253
220343726,8,18.9816450,3.5614060,15.253
220400337,8,12.4832100,4.7217590,15.253
220243471,8,15.7461450,1.4286900,15.254
220232405,8,19.6693200,1.1383860,15.255
220254847,8,10.6570650,1.6713760,15.256
220492811,8,19.6379250,6.6009870,15.256
220627217,8,15.9023700,9.6419390,15.256
220661480,8,15.6877200,10.4650980,15.256
220234669,8,22.2362100,1.2175830,15.257
220301402,8,19.4752950,2.6602410,15.257
220410390,8,12.9344850,4.9176520,15.257
220561510,8,17.3288550,8.1621700,15.257
220453949,8,16.8590550,5.7614580,15.258
220201150,8,20.2468050,0.0369580,15.260
220298185,8,22.9917900,2.5907730,15.261
220407999,8,10.6362150,4.8717010,15.261
220472882,8,23.4715500,6.1501750,15.261
220616614,8,19.1554500,9.3975860,15.261
220262775,8,10.9366650,1.8400280,15.262
220337550,8,16.9816050,3.4327090,15.262
220592571,8,14.9326950,8.8639330,15.262
220230064,8,19.4194650,1.0571240,15.263
220307197,8,18.6918000,2.7893730,15.263
220258264,8,22.9267200,1.7400420,15.264
220481880,8,12.4491750,6.3580860,15.264
220585706,8,17.9014050,8.7169790,15.264
220271169,8,21.3607200,2.0214880,15.265
220496210,8,19.0143300,6.6802430,15.266
220647589,8,13.8215700,10.1225970,15.266
220256325,8,10.6733700,1.7018560,15.267
220387419,8,14.3861100,4.4637700,15.267
220429913,8,10.4266350,5.2944180,15.267
220452944,8,18.3244050,5.7405730,15.267
220533475,8,22.6216200,7.5160060,15.267
220582314,8,9.9504750,8.6438410,15.267
220602876,8,17.3073450,9.0888870,15.267
220457721,8,12.5559600,5.8358060,15.268
220191687,8,19.1610450,-0.3210870,15.269
220193891,8,12.4642650,-0.2362990,15.269
220378261,8,10.3580850,4.2743470,15.269
220435184,8,12.5197800,5.3969500,15.269
220439038,8,11.9204250,5.4708050,15.270
220472295,8,11.9888550,6.1377520,15.270
220474806,8,14.7096600,6.1933280,15.270
220481601,8,16.9143600,6.3511640,15.270
220253453,8,15.2660850,1.6421900,15.271
220318896,8,14.2138650,3.0375520,15.271
220557000,8,9.3307050,8.0607100,15.271
220678935,8,19.5811950,10.9005420,15.271
220265806,8,17.2596150,1.9069910,15.272
220212067,8,11.6936400,0.4308800,15.273
220646233,8,13.6578300,10.0882340,15.273
220183474,8,19.2741450,-0.6467040,15.274
220429437,8,22.0937550,5.2850270,15.274
220402529,8,15.9683100,4.7648790,15.275
220583358,8,14.5183950,8.6667320,15.275
220173693,8,17.2548600,-1.0434170,15.276
220525266,8,14.8988100,7.3322700,15.276
220246733,8,15.0891750,1.5037550,15.277
220379917,8,13.7867100,4.3088490,15.277
220480859,8,21.1743600,6.3342120,15.277
220137860,8,16.9827750,-2.3753720,15.278
220260751,8,17.5684950,1.7934730,15.278
220352944,8,10.5409950,3.7586620,15.278
220363704,8,14.6283900,3.9767730,15.278
220385811,8,10.6076850,4.4301120,15.278
220492646,8,22.9685100,6.5970700,15.278
220621218,8,11.8131750,9.5046910,15.278
220256082,8,10.8456900,1.6972470,15.279
220197382,8,12.2229000,-0.1013910,15.280
220207938,8,13.1173500,0.2807020,15.281
220473887,8,24.0821100,6.1726120,15.281
220516695,8,19.3288050,7.1499060,15.281
220644947,8,18.8109000,10.0566940,15.281
220322747,8,17.3052150,3.1218620,15.282
220373248,8,14.7015150,4.1709970,15.283
220439402,8,22.6098000,5.4782060,15.283
220536204,8,15.5505450,7.5790460,15.283
220634313,8,17.3797800,9.8030500,15.283
220199246,8,20.2188750,-0.0311060,15.284
220194993,8,13.4539950,-0.1924430,15.285
220215806,8,18.7913850,0.5614150,15.285
220348359,8,18.0877800,3.6631300,15.285
220400210,8,10.2682200,4.7196100,15.285
220219446,8,15.1487400,0.6883270,15.286
220255039,8,19.3588500,1.6756110,15.286
220349999,8,9.6588450,3.6984980,15.286
220672051,8,12.2908650,10.7241700,15.286
220158422,8,17.5146750,-1.5943890,15.287
220222439,8,19.7776800,0.7924110,15.287
220547027,8,16.7389950,7.8214720,15.288
220175094,8,12.7690950,-0.9843400,15.289
220440161,8,17.3032500,5.4923110,15.289
220444539,8,22.3850850,5.5744880,15.289
220509891,8,10.4304600,6.9911040,15.289
220570785,8,12.6750000,8.3855940,15.290
220620551,8,10.6374600,9.4888580,15.291
220230686,8,11.1332400,1.0792830,15.292
220491559,8,18.4057200,6.5728020,15.292
220291397,8,11.4030150,2.4533390,15.293
220572824,8,12.9171450,8.4344640,15.293
220433969,8,16.6607100,5.3743040,15.294
220448992,8,13.6897500,5.6613070,15.294
220494222,8,14.2045950,6.6336580,15.294
220538091,8,15.1408800,7.6221760,15.294
220447964,8,11.3695950,5.6408060,15.295
220680980,8,18.1523700,10.9540380,15.297
220718831,8,16.1654400,12.0183190,15.297
220172331,8,13.5224850,-1.1036870,15.298
220464069,8,13.5335250,5.9661090,15.298
220352428,8,10.2898050,3.7482110,15.299
229228463,8,17.0283570,-1.6187110,15.300
220232505,8,21.9367500,1.1421350,15.301
220482221,8,12.7873200,6.3664930,15.301
220152532,8,12.9586200,-1.8038190,15.302
220304927,8,17.8277100,2.7410050,15.302
220436407,8,18.4656900,5.4205860,15.302
220228782,8,16.6289550,1.0132000,15.303
220319222,8,14.7854100,3.0440010,15.303
220523507,8,18.5205900,7.2948610,15.303
220229719,8,18.3891900,1.0442800,15.304
220236605,8,14.1920700,1.2734290,15.304
220504501,8,15.3861900,6.8724230,15.304
220567135,8,17.3866500,8.2949700,15.304
220720127,8,19.2442650,12.0603920,15.304
220223980,8,15.5025900,0.8475050,15.305
220540108,8,10.6369800,7.6692820,15.306
220174622,8,16.1197500,-1.0047370,15.307
220261617,8,12.9692700,1.8127850,15.307
220632376,8,18.8266650,9.7569760,15.307
220433846,8,15.1877850,5.3721350,15.308
220490677,8,19.6314600,6.5538660,15.308
220670528,8,18.3813750,10.6871480,15.308
220303849,8,11.0393850,2.7163550,15.309
220494233,8,16.6885650,6.6339440,15.310
220548878,8,9.4789800,7.8652780,15.310
220689480,8,13.1526900,11.1820780,15.310
220214860,8,19.2877800,0.5250780,15.311
220392252,8,9.8992350,4.5596330,15.311
220515428,8,15.4824000,7.1206140,15.311
220625890,8,12.1822650,9.6123050,15.311
220667939,8,19.3976400,10.6223450,15.311
220260286,8,20.1735900,1.7836750,15.312
220293689,8,11.7631200,2.5010650,15.312
220451682,8,12.1559850,5.7159490,15.312
220692034,8,16.0219500,11.2531720,15.312
220233982,8,22.2201000,1.1946340,15.313
220360813,8,9.8893800,3.9181190,15.313
220642414,8,20.0915400,9.9951560,15.313
220479880,8,11.3391150,6.3116100,15.314
220505544,8,17.2894350,6.8935940,15.314
220694786,8,17.9853750,11.3284500,15.314
220523641,8,15.4024800,7.2975180,15.315
220331821,8,17.8939800,3.3145390,15.316
220200796,8,15.8673300,0.0250410,15.317
220632455,8,12.0511200,9.7589260,15.317
220154198,8,16.6278000,-1.7415820,15.318
220291265,8,13.5825000,2.4504960,15.318
220344455,8,9.3817500,3.5779120,15.318
220383954,8,10.8145050,4.3929300,15.318
220471070,8,11.4498750,6.1102990,15.318
220215655,8,18.9070800,0.5560020,15.319
220307537,8,18.9841950,2.7971260,15.319
220395017,8,15.5343450,4.6146330,15.319
220411597,8,14.3121600,4.9423670,15.319
220459137,8,19.0223700,5.8641480,15.319
220525714,8,19.3581450,7.3423790,15.319
220310026,8,22.2996600,2.8526870,15.320
220168802,8,18.1612500,-1.2606390,15.321
220670491,8,19.7374800,10.6858300,15.321
220209167,8,19.4729250,0.3273920,15.322
220377848,8,14.5899000,4.2652990,15.322
220627738,8,15.5669100,9.6534540,15.322
220464101,8,12.6344250,5.9668270,15.323
220470376,8,23.4128550,6.0963110,15.323
220407924,8,15.2493900,4.8701590,15.324
220156753,8,13.1625300,-1.6505370,15.325
220436251,8,23.5310850,5.4174120,15.326
220706778,8,16.4874150,11.6627010,15.326
220300964,8,15.8257500,2.6507150,15.327
220712897,8,15.5420400,11.8385160,15.327
220230622,8,11.7263550,1.0770920,15.328
220283879,8,12.2337750,2.2925410,15.328
220449970,8,13.6104000,5.6815590,15.328
220632866,8,15.9183300,9.7687610,15.328
220566176,8,9.3263550,8.2721660,15.329
220171396,8,17.6749500,-1.1442400,15.330
220334834,8,10.4743950,3.3779860,15.330
220365773,8,14.7646500,4.0193380,15.330
220510645,8,12.5205300,7.0081670,15.330
220633275,8,16.7684850,9.7783320,15.330
220637704,8,11.9519550,9.8816850,15.330
220267297,8,22.0953300,1.9406270,15.331
220332383,8,13.4814900,3.3258710,15.332
220657491,8,12.5920500,10.3646890,15.333
220191421,8,19.8195750,-0.3316080,15.335
220508027,8,15.4989150,6.9491910,15.335
220514465,8,15.0304950,7.0980160,15.335
220192323,8,12.6788850,-0.2964710,15.337
220247753,8,11.1103950,1.5258930,15.337
220299306,8,22.6906800,2.6152330,15.337
220455423,8,13.6909800,5.7903570,15.337
220140664,8,17.3368800,-2.2618350,15.338
220321140,8,10.0920750,3.0871010,15.338
220229002,8,16.3090500,1.0196700,15.339
220216295,8,20.4622200,0.5783290,15.340
220368051,8,9.9359550,4.0667960,15.340
220384643,8,14.6136150,4.4068410,15.340
220139418,8,17.3666400,-2.3103800,15.341
220202179,8,15.9060600,0.0751290,15.341
220370126,8,8.7809100,4.1084830,15.341
220438136,8,18.3447900,5.4531420,15.341
220676949,8,15.4599600,10.8495080,15.341
220615004,8,15.5817150,9.3599290,15.343
220501838,8,15.1438500,6.8145600,15.344
220589702,8,12.6525600,8.8004920,15.344
220471109,8,23.2386150,6.1112180,15.345
220278539,8,22.6857000,2.1752650,15.346
220288700,8,23.0743350,2.3965330,15.346
220628926,8,12.8036400,9.6799460,15.346
220666114,8,12.1011600,10.5794040,15.346
220541338,8,13.3430400,7.6964460,15.347
220592312,8,18.3899550,8.8579450,15.347
220640369,8,12.3279750,9.9476870,15.347
220651472,8,19.0356750,10.2152260,15.347
220668091,8,12.4713750,10.6262270,15.347
220672560,8,14.7038400,10.7366650,15.347
220530856,8,14.1907200,7.4547120,15.348
220518043,8,15.2420400,7.1794070,15.350
220235943,8,11.2819200,1.2590260,15.351
220265472,8,22.4968500,1.8998030,15.351
220481726,8,13.2813000,6.3543890,15.352
220509474,8,14.8675800,6.9811250,15.352
220530788,8,17.6748750,7.4533300,15.353
220137236,8,17.1685200,-2.4019370,15.354
220437311,8,10.4828400,5.4380900,15.354
220503587,8,10.3902900,6.8530530,15.354
220676006,8,17.2964400,10.8249000,15.354
220355196,8,9.4752600,3.8045900,15.355
220445468,8,23.3343150,5.5922410,15.355
220178376,8,12.5035200,-0.8520010,15.356
220700924,8,18.7306050,11.4976610,15.356
220193472,8,20.2283400,-0.2522300,15.357
220509248,8,22.2184800,6.9764340,15.357
220625543,8,12.9798300,9.6047420,15.357
220237073,8,21.2048400,1.2842650,15.358
220405582,8,9.2484000,4.8264440,15.358
220459883,8,16.0485900,5.8791710,15.358
220498267,8,16.6768050,6.7294810,15.358
229228875,8,18.6575000,10.6850000,15.360
220231738,8,16.7613750,1.1149530,15.361
220270236,8,12.5826600,2.0028460,15.361
220507125,8,12.2904450,6.9293660,15.361
220528625,8,18.4702350,7.4064310,15.361
220569156,8,15.5207100,8.3449400,15.361
220384636,8,9.2765250,4.4067120,15.362
220622827,8,13.0564050,9.5401150,15.363
220246546,8,12.1052700,1.4995250,15.364
220347937,8,12.8686500,3.6544500,15.364
220447283,8,12.0109200,5.6276320,15.364
220516770,8,18.7982250,7.1515510,15.364
220518608,8,12.8052450,7.1918420,15.364
220587934,8,18.2708250,8.7637690,15.364
220647949,8,12.7759650,10.1304330,15.364
220177764,8,18.2815800,-0.8761740,15.365
220250144,8,16.5295650,1.5759730,15.365
220356952,8,14.5668750,3.8413430,15.365
220369072,8,15.9759150,4.0868760,15.365
220403820,8,17.1633300,4.7909680,15.365
220519093,8,17.8960500,7.2023990,15.365
220459633,8,12.7970100,5.8742350,15.366
220632104,8,17.8125150,9.7512200,15.366
220390770,8,16.9791450,4.5289430,15.367
220256537,8,11.1828600,1.7058230,15.368
220363427,8,12.8071800,3.9710890,15.368
220452283,8,18.8794500,5.7280830,15.368
220379616,8,15.9551400,4.3025620,15.369
220407739,8,22.6893150,4.8672670,15.369
220160574,8,17.9227050,-1.5246360,15.370
220163386,8,16.4146350,-1.4347840,15.370
220213377,8,18.4448850,0.4746270,15.370
220283450,8,22.9000350,2.2830490,15.370
220647250,8,12.9681750,10.1142030,15.370
220398250,8,8.6364450,4.6815300,15.371
220402594,8,14.0869950,4.7661260,15.371
220423893,8,16.6528500,5.1798710,15.371
220174712,8,17.6583750,-1.0005280,15.372
220356240,8,22.3065900,3.8264720,15.372
220527880,8,12.3802350,7.3896030,15.372
220553319,8,14.8225050,7.9732600,15.372
220664605,8,12.5550600,10.5434930,15.372
220665390,8,18.9126600,10.5616850,15.372
220207312,8,19.6758450,0.2572050,15.373
220428936,8,12.5057550,5.2751980,15.373
220275624,8,18.2727750,2.1139930,15.374
220363928,8,11.5312050,3.9819170,15.374
220458132,8,16.6191600,5.8441190,15.374
220523750,8,14.8821300,7.3000340,15.374
220542489,8,18.6959850,7.7221530,15.374
220611951,8,18.0906900,9.2906700,15.374
220527471,8,22.7901900,7.3803280,15.375
220688230,8,16.4716500,11.1471270,15.376
220213862,8,15.1364400,0.4918510,15.377
220313022,8,10.1176050,2.9121050,15.377
220322037,8,17.9758800,3.1066140,15.377
220172740,8,16.0124250,-1.0859080,15.378
220470764,8,11.2319400,6.1042620,15.378
220633715,8,12.2620950,9.7885870,15.378
220695335,8,18.1899450,11.3442050,15.378
220570048,8,10.4529600,8.3668830,15.379
220716567,8,15.6048750,11.9487990,15.379
220563281,8,14.0904450,8.2030360,15.380
220161778,8,18.3433800,-1.4856620,15.381
220220908,8,19.6263150,0.7374330,15.381
220235735,8,16.1992050,1.2529350,15.381
220256022,8,17.6463900,1.6961480,15.381
220405428,8,16.3461750,4.8234910,15.381
220469534,8,12.5502600,6.0779860,15.381
220652688,8,14.1783900,10.2450490,15.381
220329252,8,10.2760650,3.2633730,15.382
220247277,8,22.3119450,1.5158740,15.383
220211133,8,19.0718100,0.3984960,15.385
220419705,8,10.1696550,5.0993020,15.385
220425573,8,12.0479400,5.2117220,15.386
220494473,8,17.9777550,6.6393250,15.386
220526778,8,17.2802100,7.3650320,15.386
220566728,8,13.9105800,8.2856510,15.386
220499783,8,16.5362400,6.7670030,15.388
220639315,8,13.7721450,9.9208880,15.388
220149245,8,17.3807400,-1.9186020,15.389
220239918,8,21.8952750,1.3453940,15.389
220243461,8,15.7503300,1.4284000,15.389
220687333,8,15.0361800,11.1227890,15.389
220225515,8,22.0861500,0.9012730,15.390
220490078,8,16.6131300,6.5406970,15.390
220396886,8,12.4278300,4.6539250,15.391
220231050,8,16.0579500,1.0912120,15.392
220256552,8,21.8611950,1.7062870,15.392
220523011,8,13.5223350,7.2844120,15.392
220647283,8,19.3895850,10.1151580,15.392
220456372,8,23.6835750,5.8096760,15.393
220303659,8,14.1324750,2.7118790,15.394
220533536,8,17.6358450,7.5173030,15.394
220587155,8,13.3625400,8.7468620,15.395
220214876,8,19.8452400,0.5256050,15.396
220530141,8,15.1855950,7.4393020,15.396
220399568,8,8.6569500,4.7072210,15.397
220415409,8,12.1479750,5.0169590,15.397
220485020,8,12.8860950,6.4297230,15.397
220569037,8,18.7867500,8.3417670,15.397
220157195,8,16.7042400,-1.6351450,15.398
220313000,8,17.2949250,2.9115130,15.398
220402705,8,16.4245350,4.7683160,15.398
220351822,8,17.4664050,3.7354870,15.399
220548454,8,11.4343050,7.8542430,15.399
220202003,8,13.1897250,0.0680140,15.400
220356133,8,10.4716350,3.8242580,15.400
220519114,8,10.8207300,7.2029920,15.400
220576285,8,17.9579400,8.5142610,15.400
220516690,8,10.6775700,7.1497860,15.401
220639160,8,13.8608250,9.9169730,15.401
220230999,8,18.7687500,1.0893610,15.402
220262103,8,23.1195450,1.8243690,15.402
220638379,8,12.5464950,9.8968120,15.402
220741309,8,15.9216150,12.7630370,15.402
220639380,8,14.3642700,9.9227330,15.403
220255188,8,15.8594250,1.6782580,15.404
220661429,8,20.6983050,10.4640010,15.404
220717878,8,14.2743450,11.9887910,15.404
220302983,8,11.8918650,2.6963000,15.405
220464534,8,19.0006200,5.9760130,15.405
220554208,8,18.9236400,7.9952860,15.406
220679068,8,14.9523450,10.9046240,15.406
220195784,8,19.0565550,-0.1620060,15.407
220547605,8,10.0272750,7.8345770,15.407
220217492,8,15.9004950,0.6219320,15.408
220313120,8,11.3880450,2.9144290,15.408
220347553,8,10.6148550,3.6462980,15.408
220505665,8,11.9727150,6.8962080,15.408
220556827,8,13.8306750,8.0571270,15.408
220569990,8,16.3448250,8.3653020,15.408
220245283,8,17.6360400,1.4705000,15.409
220525860,8,17.1839250,7.3454160,15.410
220656615,8,18.8739750,10.3438460,15.410
220617850,8,18.3655350,9.4262070,15.411
220704802,8,19.8262350,11.6048430,15.411
220285262,8,20.7533400,2.3225000,15.412
220565337,8,9.4889100,8.2511430,15.412
220667892,8,19.9863000,10.6213210,15.412
220668725,8,20.5673400,10.6418910,15.412
220180704,8,16.9254600,-0.7605700,15.413
220320125,8,14.6384100,3.0642430,15.413
220495564,8,15.0432750,6.6655340,15.413
220611581,8,13.3267350,9.2825550,15.413
220651136,8,12.0170700,10.2069970,15.413
220159996,8,17.2035600,-1.5430290,15.414
220371826,8,13.9451700,4.1434240,15.414
220450836,8,16.5772950,5.6985660,15.414
220555296,8,13.2727800,8.0209850,15.414
220324812,8,21.6410250,3.1676320,15.415
220334464,8,11.8719150,3.3698510,15.415
220461464,8,15.3713700,5.9109390,15.415
220276785,8,17.3845350,2.1388400,15.416
220321763,8,19.2066450,3.1004710,15.416
220344832,8,9.5077500,3.5866490,15.416
220495139,8,14.1895050,6.6557480,15.416
220241035,8,12.5298000,1.3723960,15.417
220399071,8,16.9416300,4.6971110,15.417
220226718,8,20.0169900,0.9442600,15.418
220313468,8,21.4748100,2.9213140,15.418
220547781,8,19.0794900,7.8381930,15.418
220712399,8,16.1911350,11.8254340,15.418
220180305,8,18.0017400,-0.7770830,15.419
220219247,8,16.4622150,0.6813910,15.419
220220182,8,13.5143700,0.7139540,15.419
220427158,8,16.7535300,5.2409070,15.419
220501973,8,19.5704550,6.8175710,15.419
220522527,8,22.9928400,7.2743740,15.419
220176085,8,14.4145200,-0.9432000,15.420
220381463,8,14.8306650,4.3406190,15.420
220407828,8,9.2286150,4.8687820,15.420
220490814,8,12.8371800,6.5570310,15.421
220261509,8,12.5952600,1.8105150,15.422
220469311,8,16.5908100,6.0734020,15.422
220355754,8,13.1365950,3.8162520,15.423
220594185,8,15.1180050,8.8967460,15.423
220339643,8,10.1197650,3.4745960,15.424
220477415,8,14.5194600,6.2543970,15.424
220629645,8,12.0268650,9.6962620,15.424
220435656,8,12.8848650,5.4059030,15.425
220633358,8,16.7857350,9.7804620,15.425
220651366,8,12.6260700,10.2123350,15.425
220214445,8,19.8832500,0.5104820,15.426
220228388,8,17.2906350,1.0006030,15.426
220529785,8,18.7751400,7.4308360,15.426
220192141,8,12.2088600,-0.3032140,15.427
220369360,8,14.2593750,4.0924390,15.427
220207633,8,19.3373700,0.2693260,15.428
220325710,8,9.5365950,3.1863350,15.428
220417994,8,9.2719800,5.0665630,15.428
220552322,8,12.0361350,7.9493380,15.428
220683984,8,16.5337050,11.0337680,15.428
220438629,8,12.8558250,5.4627720,15.429
220226308,8,16.1293800,0.9290840,15.430
220234729,8,22.1355000,1.2193020,15.430
220303546,8,21.9234600,2.7094260,15.430
220373221,8,16.6425900,4.1703850,15.430
220436076,8,11.4697650,5.4141540,15.430
220453627,8,12.8477700,5.7552710,15.430
220338220,8,17.1481650,3.4461430,15.431
220381930,8,14.4640050,4.3507090,15.431
220451304,8,10.1175600,5.7086540,15.431
220468016,8,22.1276700,6.0459580,15.431
220724542,8,15.8343750,12.1976320,15.431
220151612,8,17.1014700,-1.8372030,15.432
220374162,8,14.0808300,4.1890740,15.432
220385456,8,14.8387500,4.4233640,15.432
220490056,8,22.9894950,6.5401860,15.432
220524240,8,16.0246350,7.3102190,15.433
220569221,8,17.2866000,8.3464260,15.433
220217252,8,16.0954500,0.6129620,15.434
220179052,8,16.1070150,-0.8261880,15.435
220644688,8,12.3771750,10.0494910,15.435
220648935,8,12.2842650,10.1535930,15.436
220369236,8,14.3181450,4.0902330,15.437
220407249,8,15.9219450,4.8583180,15.437
220429484,8,22.3823100,5.2859910,15.437
220533916,8,17.5941600,7.5260940,15.437
220164948,8,13.5569700,-1.3844110,15.438
220192360,8,17.7956250,-0.2946900,15.438
220192665,8,12.3856200,-0.2834130,15.438
220218518,8,11.4851250,0.6576210,15.438
220557913,8,14.1889650,8.0826620,15.438
220690686,8,19.4141250,11.2162510,15.438
220297305,8,14.5310550,2.5725220,15.439
220534699,8,17.9605950,7.5446860,15.439
220668162,8,20.5493100,10.6282120,15.439
220233954,8,11.5127250,1.1937210,15.440
220261358,8,11.9510250,1.8068710,15.441
220364103,8,16.2334950,3.9853530,15.441
220435952,8,11.2440000,5.4114730,15.441
220579515,8,16.4894400,8.5848090,15.441
220177136,8,12.3121800,-0.9025530,15.442
220228955,8,19.0040850,1.0184260,15.442
220362284,8,13.9095900,3.9485800,15.442
220199841,8,19.7414250,-0.0097610,15.443
220379530,8,14.9138850,4.3007640,15.443
220466470,8,12.7404600,6.0148700,15.443
220486596,8,20.0447700,6.4631420,15.443
220233560,8,21.4912800,1.1800100,15.444
220538099,8,19.3487700,7.6223150,15.444
220347345,8,9.8852700,3.6418460,15.445
220383758,8,17.1225900,4.3891550,15.445
220466230,8,12.0079500,6.0102420,15.445
220527660,8,17.6864850,7.3845980,15.445
220687228,8,14.7852450,11.1201130,15.445
220504057,8,10.1366250,6.8631640,15.447
220170857,8,18.5992950,-1.1698310,15.448
220279762,8,22.5988950,2.2019820,15.448
220340622,8,13.1800500,3.4957540,15.448
220225042,8,15.5707350,0.8847280,15.449
220362944,8,10.4476500,3.9620810,15.449
220364872,8,11.1886650,4.0014270,15.449
220377463,8,10.2223800,4.2570900,15.449
220496843,8,14.2447800,6.6949600,15.449
220310675,8,11.5252650,2.8652620,15.450
220369084,8,14.7140850,4.0870170,15.450
220547763,8,14.8699350,7.8377430,15.450
220323221,8,9.4192050,3.1326020,15.451
220446040,8,16.9609350,5.6034590,15.451
220539762,8,17.7380850,7.6613650,15.451
220675829,8,17.3632950,10.8206220,15.451
220176906,8,13.4876100,-0.9107810,15.452
220654915,8,11.6499900,10.3010180,15.452
220186430,8,13.2387450,-0.5258480,15.453
220651921,8,12.7714950,10.2261110,15.453
220539879,8,18.0562800,7.6640270,15.454
220178001,8,14.6887350,-0.8669580,15.455
220238788,8,22.0345650,1.3210060,15.455
220325488,8,9.5048100,3.1812790,15.455
220549860,8,12.0870300,7.8891690,15.455
220673985,8,13.7706000,10.7724300,15.455
220356280,8,11.4242550,3.8272650,15.456
220572030,8,10.1546850,8.4158910,15.456
220222282,8,11.9220000,0.7861250,15.457
220526883,8,10.0935600,7.3671950,15.457
220555631,8,15.1004700,8.0283940,15.457
220639374,8,16.6088400,9.9225480,15.457
220181619,8,12.8279550,-0.7258300,15.458
220588816,8,15.8682450,8.7819760,15.458
220459451,8,15.1968000,5.8709700,15.460
220258211,8,11.6923500,1.7388530,15.461
220443657,8,11.7136950,5.5566810,15.461
220462015,8,18.6231450,5.9223560,15.462
220551984,8,13.5677850,7.9410370,15.462
220608224,8,10.8090600,9.2074010,15.462
220475702,8,15.8074650,6.2137430,15.463
220486119,8,18.4866450,6.4534960,15.463
220384214,8,15.9774300,4.3981700,15.464
220541993,8,14.4736050,7.7114210,15.464
220609160,8,16.1872950,9.2272040,15.464
220308283,8,12.3256500,2.8144780,15.465
220214138,8,16.5365250,0.5002160,15.466
220343930,8,9.9526350,3.5663870,15.466
220408725,8,17.4503250,4.8852370,15.466
220455174,8,15.7767600,5.7856550,15.466
220614849,8,15.5403900,9.3562590,15.466
220675708,8,12.8360550,10.8174880,15.466
220168724,8,16.0857300,-1.2632730,15.467
220330743,8,9.8512950,3.2934800,15.467
220492943,8,14.1365400,6.6036710,15.467
220569076,8,16.6897500,8.3430270,15.467
220480478,8,12.2308650,6.3253900,15.468
220518837,8,23.0041950,7.1964460,15.468
220191895,8,12.5042100,-0.3134310,15.469
220234521,8,22.2180000,1.2120820,15.469
220442083,8,16.9898250,5.5285750,15.469
220545890,8,17.8648950,7.7959980,15.469
220366411,8,10.7969700,4.0319610,15.470
220604141,8,12.0838800,9.1179040,15.470
220608854,8,17.4053550,9.2209540,15.470
220657920,8,17.1249300,10.3746990,15.470
220256890,8,15.7907700,1.7130000,15.471
220310371,8,18.9203250,2.8595540,15.471
220406677,8,22.5171750,4.8480240,15.471
220202787,8,13.7329650,0.0961480,15.472
220287567,8,17.8766250,2.3716040,15.472
220394892,8,14.5167150,4.6119620,15.472
220425972,8,17.1717150,5.2191130,15.473
220604453,8,12.9131550,9.1247120,15.473
220373252,8,15.9996600,4.1710850,15.474
220459298,8,23.3285100,5.8676770,15.474
220463671,8,21.6320400,5.9581490,15.474
220373278,8,14.6484900,4.1717580,15.475
220489134,8,21.5821650,6.5193610,15.475
220465500,8,12.9342900,5.9963150,15.476
220191900,8,17.3129700,-0.3133340,15.477
220224392,8,12.0054300,0.8628030,15.477
220704830,8,19.7732250,11.6059860,15.477
220191843,8,14.1668400,-0.3155380,15.478
220227978,8,13.2279300,0.9857130,15.478
220332593,8,21.6640200,3.3303570,15.478
220364466,8,16.1792400,3.9926300,15.479
220598472,8,12.9039600,8.9908600,15.479
